Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOPressure_psi_1,EXODepth_m_1,EXOBattery_V_1,EXOCablepower_V_1,EXOWiper_V_1,EXOTemp_C_9,EXOCond_uScm_9,EXOSpCond_uScm_9,EXOTDS_mgL_9,EXODOsat_percent_9,EXODO_mgL_9,EXOfDOM_RFU_9,EXOfDOM_QSU_9,EXOPressure_psi_9,EXODepth_m_9,EXOBattery_V_9,EXOCablepower_V_9,EXOWiper_V_9,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR3000Battery_V,CR3000Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOPressure_psi_1,Flag_EXODepth_m_1,Flag_EXOBattery_V_1,Flag_EXOCablepower_V_1,Flag_EXOWiper_V_1,Flag_EXOTemp_C_9,Flag_EXOCond_uScm_9,Flag_EXOSpCond_uScm_9,Flag_EXOTDS_mgL_9,Flag_EXODOsat_percent_9,Flag_EXODO_mgL_9,Flag_EXOfDOM_RFU_9,Flag_EXOfDOM_QSU_9,Flag_EXOPressure_psi_9,Flag_EXODepth_m_9,Flag_EXOBattery_V_9,Flag_EXOCablepower_V_9,Flag_EXOWiper_V_9,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
CCR,51,2025-01-16 07:40:00,NA,2.866418,2.83172,2.761957,2.76626,2.922357,2.932733,2.949457,2.95733,2.984094,2.995996,3.376672,3.77984,2.859,79.2,137.24,89.21,98.29,13.28,0.81,3.54,2.34,2.29,5.19,15.47,2.4,1.692,5.82,11.85,1.2,3.122,81.67,140.29,91.19,95.27,12.78,5.49,16.91,12.58,8.846,3.13,12.76,1.2,24.87665,17.5268437575,3.998069,65908,13.65,-2.246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 07:50:00,NA,2.878747,2.820367,2.767328,2.74801,2.854669,2.984033,2.9974,2.989343,2.968744,3.052331,3.378106,3.784143,2.859,79.2,137.24,89.21,98.29,13.28,0.81,3.54,2.34,2.29,5.19,15.47,2.4,1.692,5.82,11.85,1.2,3.142,81.75,140.34,91.22,95.27,12.77,5.48,16.88,12.58,8.846,3.13,12.75,1.2,24.87596,17.526357618,4.001739,65909,13.64,-2.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 08:00:00,NA,2.842065,2.833063,2.724756,2.73562,2.773523,2.882257,2.967126,2.995447,2.985925,3.043573,3.336511,3.792749,2.859,79.2,137.24,89.21,98.29,13.28,0.81,3.54,2.34,2.29,5.19,15.47,2.4,1.692,5.82,11.85,1.2,3.17,81.9,140.47,91.31,94.57,12.67,5.52,17.01,12.58,8.843001,3.13,12.71,1.2,24.87451,17.5253360205,4.003669,65910,13.64,-2.327,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 08:10:00,NA,2.76333,2.786035,2.73681,2.768426,2.813653,2.926507,2.945062,2.95614,2.949792,2.985132,3.203454,3.797021,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.187,81.9,140.38,91.25,94.79,12.69,5.51,16.97,12.58,8.843001,3.13,12.73,1.21,24.87571,17.5261814805,4.007572,65911,13.64,-2.292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 08:20:00,NA,2.810876,2.772546,2.734949,2.736261,2.738336,2.846124,2.926782,2.942194,2.960229,2.935266,3.401208,3.791834,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.159,81.83,140.41,91.27,95.16,12.75,5.52,17.02,12.58,8.842,3.13,12.7,1.21,24.87363,17.524716016499998,4.007106,65912,13.64,-2.083,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 08:30:00,NA,2.653528,2.70202,2.694543,2.796136,2.860437,2.875085,2.924341,2.913721,2.868677,2.937006,3.444421,3.792352,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.159,81.83,140.4,91.26,94.97,12.72,5.52,17.01,12.58,8.843001,3.13,12.67,1.21,24.87437,17.5252373835,4.012517,65913,13.63,-1.815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 08:40:00,NA,2.666559,2.697412,2.733819,2.872217,2.929376,2.942682,2.934137,3.069635,3.209802,3.10296,3.453485,3.789453,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.164,81.79,140.31,91.2,95.15,12.75,5.49,16.93,12.57,8.84,3.13,12.66,1.21,24.87424,17.525145792,4.015298,65914,13.62,-1.553,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 08:50:00,NA,2.822626,2.837549,2.919153,2.950616,2.954065,2.980798,3.042078,3.245843,3.304864,3.353479,3.461755,3.797845,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.319,82.22,140.34,91.22,95.78,12.78,5.47,16.86,12.58,8.846,3.13,12.7,1.21,24.87255,17.5239551025,4.014873,65915,13.63,-1.309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 09:00:00,NA,2.846368,2.869928,2.896722,2.928857,3.003808,3.002527,3.030481,3.145898,3.355615,3.404108,3.464258,3.797906,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.254,82.06,140.35,91.23,95.54,12.77,5.12,NA,12.58,8.842,3.13,12.7,1.19,24.87425,17.5251528375,4.012832,65916,13.63,-1.079,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CCR,51,2025-01-16 09:10:00,NA,2.886865,2.883264,2.952142,2.948602,3.020074,3.049768,3.086572,3.211633,3.138452,3.266016,3.458642,3.794397,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.18,81.83,140.31,91.2,95.42,12.78,5.48,16.9,12.57,8.84,3.13,12.73,1.19,24.87347,17.5246032885,4.010955,65917,13.62,-0.845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 09:20:00,NA,2.87655,2.834131,2.844934,2.919641,3.035272,3.069574,3.109277,3.175256,3.122674,3.13598,3.308893,3.7922,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.151,81.75,140.3,91.2,95.29,12.77,5.49,16.91,12.57,8.839,3.13,12.73,1.19,24.87705,17.5271255775,4.007723,65918,13.57,-0.585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 09:30:00,NA,2.907617,2.777612,2.735651,2.868951,3.029016,3.03399,3.083429,3.126337,3.142572,3.102289,3.24621,3.795923,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.182,81.94,140.48,91.31,95.47,12.78,5.48,16.9,12.57,8.839,3.13,12.72,1.19,24.87292,17.524215786,4.010174,65919,13.56,-0.313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 09:40:00,NA,2.954797,2.778192,2.809045,2.936151,3.020807,3.040643,3.047266,3.052209,3.04754,3.087121,3.18435,3.798944,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.219,81.96,140.34,91.22,95.29,12.75,5.51,16.98,12.57,8.838,3.13,12.72,1.19,24.87476,17.525512157999998,4.011791,65920,13.55,-0.025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 09:50:00,NA,2.954492,2.862573,2.865198,2.98266,3.017969,3.033838,3.060815,3.092157,3.036493,3.064661,3.106897,3.781885,2.796,79.07,137.29,89.24,98.09,13.27,0.75,3.3,2.31,2.26,5.2,15.5,2.4,1.692,5.82,11.85,1.19,3.199,81.97,140.46,91.3,95.53,12.79,5.45,16.8,12.57,8.836001,3.13,12.71,1.19,24.87424,17.525145792,4.006709,65921,13.59,0.309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 10:00:00,NA,2.948999,2.850641,2.756128,2.972192,3.037652,3.121454,3.071313,3.066858,3.019525,3.045862,3.110528,3.780054,2.86,79.42,137.6,89.44,98.68,13.33,0.74,3.27,2.29,2.24,5.19,15.48,2.4,1.689,5.82,11.85,1.2,3.139,81.82,140.47,91.3,95.5,12.8,5.49,16.92,12.57,8.836001,3.13,12.7,1.19,24.87246,17.523891693,4.009901,65922,13.58,0.741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 10:10:00,NA,2.929773,2.859766,2.766565,2.960809,3.004236,3.050439,3.082239,3.105371,3.045557,3.051599,3.118616,3.780511,2.86,79.42,137.6,89.44,98.68,13.33,0.74,3.27,2.29,2.24,5.19,15.48,2.4,1.689,5.82,11.85,1.2,3.134,81.76,140.4,91.26,95.42,12.79,5.49,16.93,12.56,8.832,3.13,12.69,1.19,24.87264,17.524018512,4.012873,65923,13.57,1.248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 10:20:00,NA,2.957513,2.881891,2.88421,2.995477,3.024866,3.077783,3.119806,3.152063,3.045831,3.066308,3.1271,3.784082,2.86,79.42,137.6,89.44,98.68,13.33,0.74,3.27,2.29,2.24,5.19,15.48,2.4,1.689,5.82,11.85,1.2,3.131,81.63,140.19,91.12,95.14,12.76,5.5,16.94,12.56,8.832,3.13,12.68,1.19,24.87359,17.5246878345,4.01649,65924,13.56,1.935,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 10:30:00,NA,2.947626,2.92077,2.897089,3.004663,3.031091,3.046014,3.089197,3.134576,3.056512,3.081476,3.192071,3.786706,2.86,79.42,137.6,89.44,98.68,13.33,0.74,3.27,2.29,2.24,5.19,15.48,2.4,1.689,5.82,11.85,1.2,3.097,81.68,140.42,91.27,95.2,12.78,5.5,16.94,12.56,8.83,3.13,12.67,1.19,24.8745,17.525328975,4.015298,65925,13.54,2.464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 10:40:00,NA,2.970605,2.901056,2.834985,2.974054,3.035364,3.041131,3.086969,3.090509,3.119928,3.094018,3.24621,3.790613,2.86,79.42,137.6,89.44,98.68,13.33,0.74,3.27,2.29,2.24,5.19,15.48,2.4,1.689,5.82,11.85,1.2,3.18,81.93,140.47,91.31,95.45,12.78,5.48,16.9,12.56,8.827,3.13,12.66,1.19,24.87322,17.524427151,4.010161,65926,13.53,2.918,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 10:50:00,NA,2.921838,2.89071,2.822565,3.01571,3.042535,3.045587,3.081537,3.095117,3.114557,3.096399,3.329858,3.791162,2.845,79.34,137.55,89.41,98.73,13.34,0.7,3.12,2.25,2.21,5.2,15.48,2.4,1.689,5.82,11.85,1.2,3.159,81.81,140.37,91.24,95.41,12.78,5.48,16.89,12.55,8.825,3.13,12.64,1.2,24.87487,17.5255896585,4.006874,65927,13.52,3.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 11:00:00,NA,2.986841,2.941949,2.944086,3.025354,3.049158,3.073053,3.090509,3.099267,3.085718,3.105493,3.354639,3.787897,2.845,79.34,137.55,89.41,98.73,13.34,0.7,3.12,2.25,2.21,5.2,15.48,2.4,1.689,5.82,11.85,1.2,3.161,81.81,140.36,91.23,95.38,12.78,5.49,16.92,12.55,8.822001,3.13,12.59,1.2,24.87178,17.523412599,4.006435,65928,13.51,3.514,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 11:10:00,NA,2.997919,2.95556,2.87771,3.044549,3.055078,3.100305,3.145227,3.130243,3.08175,3.095392,3.221521,3.786249,2.845,79.34,137.55,89.41,98.73,13.34,0.7,3.12,2.25,2.21,5.2,15.48,2.4,1.689,5.82,11.85,1.2,3.217,81.99,140.41,91.27,95.52,12.78,5.49,16.92,12.54,8.817,3.13,12.56,1.2,24.87293,17.5242228315,4.004737,65929,13.5,3.825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 11:20:00,NA,2.99917,2.979089,2.956293,3.068384,3.077447,3.137506,3.115747,3.130212,3.099725,3.099725,3.200738,3.733056,2.845,79.34,137.55,89.41,98.73,13.34,0.7,3.12,2.25,2.21,5.2,15.48,2.4,1.689,5.82,11.85,1.2,3.211,81.97,140.4,91.26,95.44,12.77,5.48,16.89,12.54,8.814999,3.13,12.57,1.2,24.87228,17.523764874,4.005381,65930,13.48,4.129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 11:30:00,NA,2.981714,2.998865,3.057947,3.089105,3.110132,3.122003,3.12887,3.172998,3.112085,3.129297,3.194635,3.766199,2.845,79.34,137.55,89.41,98.73,13.34,0.7,3.12,2.25,2.21,5.2,15.48,2.4,1.689,5.82,11.85,1.2,3.222,82,140.4,91.26,95.48,12.77,5.49,16.93,12.54,8.813,3.13,12.61,1.2,24.87102,17.522877141000002,4.005942,65931,13.48,4.377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 11:40:00,NA,3.016382,3.039636,3.059473,3.07229,3.106287,3.153467,3.171411,3.162317,3.137262,3.149896,3.173212,3.791742,3.125,80.14,137.66,89.48,99.37,13.33,0.76,3.34,2.3,2.26,5.19,15.48,2.4,1.691,5.82,11.85,1.19,3.272,82.11,140.35,91.23,95.51,12.76,5.46,16.83,12.53,8.812,3.13,12.6,1.2,24.8728,17.524131240000003,4.010887,65932,13.47,4.867,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 11:50:00,NA,3.03753,3.0375,3.028772,3.072626,3.084589,3.151269,3.173425,3.192071,3.164636,3.16015,3.238183,3.80343,3.125,80.14,137.66,89.48,99.37,13.33,0.76,3.34,2.3,2.26,5.19,15.48,2.4,1.691,5.82,11.85,1.19,3.267,82.1,140.37,91.24,95.48,12.76,5.48,16.9,12.53,8.807,3.13,12.59,1.2,24.87333,17.5245046515,4.017572,65933,13.41,5.639,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 12:00:00,NA,2.990594,3.007135,2.956262,3.056482,3.09704,3.169549,3.185174,3.208063,3.221551,3.194513,3.243005,3.818292,3.125,80.14,137.66,89.48,99.37,13.33,0.76,3.34,2.3,2.26,5.19,15.48,2.4,1.691,5.82,11.85,1.19,3.26,82.09,140.39,91.25,95.5,12.76,5.48,16.91,12.52,8.804,3.13,12.56,1.2,24.8732,17.52441306,4.023698,65934,13.39,6.464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 12:10:00,NA,3.028894,2.996454,2.934503,3.036523,3.087305,3.121515,3.183557,3.212274,3.194116,3.186182,3.249902,3.816308,3.125,80.14,137.66,89.48,99.37,13.33,0.76,3.34,2.3,2.26,5.19,15.48,2.4,1.691,5.82,11.85,1.19,3.244,82.05,140.38,91.25,95.51,12.77,5.47,16.87,12.51,8.798,3.13,12.55,1.2,24.87101,17.5228700955,4.026947,65935,13.42,7.228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 12:20:00,NA,3.039026,3.058801,2.977106,3.062128,3.09585,3.142602,3.187463,3.208734,3.168146,3.152795,3.183221,3.815729,3.125,80.14,137.66,89.48,99.37,13.33,0.76,3.34,2.3,2.26,5.19,15.48,2.4,1.691,5.82,11.85,1.19,3.205,81.96,140.4,91.26,95.45,12.77,5.49,16.93,12.51,8.794,3.13,12.55,1.2,24.87493,17.5256319315,4.032568,65936,13.41,7.905,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 12:30:00,NA,2.969324,3.089777,3.070123,3.092828,3.170404,3.201349,3.189325,3.198205,3.123682,3.143915,3.312524,3.817377,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.197,81.92,140.39,91.25,95.39,12.77,5.49,16.91,12.5,8.788999,3.13,12.53,1.2,24.87154,17.523243507,4.038684,65937,13.4,8.39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 12:40:00,NA,2.971673,3.208856,3.06463,3.109888,3.206842,3.225519,3.213068,3.189081,3.203638,3.173822,3.380212,3.822168,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.172,81.96,140.57,91.37,95.58,12.8,5.47,16.85,12.49,8.781999,3.13,12.52,1.2,24.87458,17.525385339000003,4.041112,65938,13.38,8.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 12:50:00,NA,3.177759,3.286035,3.204614,3.17663,3.193811,3.238,3.281091,3.341394,3.398889,3.361047,3.405634,3.80636,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.372,82.54,140.63,91.41,95.67,12.75,5.48,16.88,12.48,8.773,3.13,12.51,1.2,24.87398,17.524962609,4.035407,65939,13.38,9.21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 13:00:00,NA,3.201196,3.318506,3.222497,3.210351,3.195459,3.192987,3.256219,3.249811,3.394342,3.398889,3.413416,3.808588,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.386,82.58,140.64,91.42,95.43,12.71,5.46,16.84,12.47,8.766,3.13,12.5,1.2,24.87198,17.523553509,4.003067,65940,13.37,9.54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 13:10:00,NA,3.206262,3.396722,3.221918,3.255304,3.221735,3.273462,3.327844,3.274316,3.268426,3.402917,3.415338,3.795404,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.375,82.55,140.63,91.41,95.6,12.74,5.45,16.81,12.47,8.764,3.13,12.5,1.2,24.87621,17.5265337555,4.015599,65941,13.36,9.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 13:20:00,NA,3.166193,3.340906,3.128839,3.124444,3.178125,3.206933,3.251794,3.289239,3.253198,3.301752,3.341089,3.752527,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.276,82.36,140.77,91.5,95.74,12.79,5.13,15.84,12.46,8.757,3.13,12.49,1.2,24.8691,17.521524405,4.014147,65942,13.35,9.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 13:30:00,NA,3.136041,3.318384,3.125879,3.103601,3.088495,3.110071,3.143121,3.166162,3.25329,3.269678,3.315759,3.76336,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.236,82.07,140.45,91.29,95.54,12.78,5.49,16.92,12.46,8.759,3.13,12.41,1.2,24.87057,17.5225600935,4.012503,65943,13.33,10.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 13:40:00,NA,3.10293,3.26275,3.111658,3.081018,3.066125,3.084894,3.090906,3.150323,3.133111,3.155694,3.232111,3.765161,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.149,81.91,140.58,91.38,95.53,12.8,5.46,16.84,12.45,8.754,3.13,12.44,1.2,24.87351,17.5246314705,4.012161,65944,13.33,10.46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 13:50:00,NA,3.145898,3.316095,3.12298,3.082819,3.092737,3.099908,3.094842,3.107599,3.097589,3.113275,3.215936,3.769617,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.025,81.28,140.08,91.05,95.53,12.85,5.45,16.79,12.44,8.748,3.13,12.44,1.2,24.87609,17.5264492095,4.015955,65945,13.31,10.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-16 14:00:00,NA,3.123712,3.279962,3.138483,3.092065,3.107965,3.131219,3.122339,3.125574,3.124109,3.119043,3.201746,3.78631,2.979,79.86,137.83,89.59,99.44,13.39,0.65,2.9,2.28,2.23,5.17,15.41,2.37,1.666,5.82,11.85,1.2,3.087,81.54,140.24,91.15,95.56,12.83,5.45,16.81,12.44,8.75,3.13,12.44,1.2,24.87026,17.522341683,4.018532,65946,13.31,10.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
